intervals,technique,fold,horizon,cosine,rmse,er_pred,er_actual
75,arima212,9,21,0.021120898037269353,3.5868152442675707,5.5212494830992735,4.111118552934551
75,arima212,0,22,0.011922868394833253,2.685106329939419,4.628976638473808,4.212451010948466
75,arima212,1,22,0.021113235654093288,3.6581667926216195,4.510966170726818,3.9048399941889467
75,arima212,2,22,0.015705045234180814,2.955959471124093,5.0030505601839215,4.308202576426226
75,arima212,3,22,0.0254442888073223,3.7320449175296924,NA,4.381013936998307
75,arima212,4,22,0.02538129982374182,3.713972835907085,5.44076294076901,4.4507789312477515
75,arima212,5,22,0.038567278548012895,4.619000683876858,4.8564362767178135,4.242637174306542
75,arima212,6,22,0.02124121515427746,4.04411853083168,4.124848906531012,3.7844049020041597
75,arima212,7,22,0.027901674052350223,3.9197581772463956,4.7904064595349105,4.355436756058691
75,arima212,8,22,0.006556869142540833,2.186966130501795,4.629465470392217,4.15779297336246
75,arima212,9,22,0.026475579989396203,4.229723409425233,4.855714205190225,3.942581851835944
75,arima212,0,23,0.013265660296172932,2.8214301688332872,4.840880685855883,4.313821933938209
75,arima212,1,23,0.021388922196020954,3.487111757704352,4.89938256984266,4.212451010948466
75,arima212,2,23,0.015438709658353145,3.2049025593850438,4.298566476676955,3.9048399941889467
75,arima212,3,23,0.021041249654035865,3.4104559417609215,NA,4.308202576426226
75,arima212,4,23,0.02764224599763876,3.8913948189208325,5.127759441804845,4.381013936998307
75,arima212,5,23,0.031027599619170565,4.108841448944917,5.51889550230282,4.4507789312477515
75,arima212,6,23,0.038204429367281745,4.589148213128219,4.831326901065211,4.242637174306542
75,arima212,7,23,0.018737826200539542,3.9966274829925994,4.163555661022912,3.7844049020041597
75,arima212,8,23,0.02430581672760812,3.6967372877511555,4.9985152578029854,4.355436756058691
75,arima212,9,23,0.010849207039254183,2.5571129043771013,4.7043125733497915,4.15779297336246
75,arima212,0,24,0.01823039525000325,3.503657356423318,4.4070478628436405,4.035043608733934
